32,72,132,60,40,18,1070,40,60,70,130,3
34,74,136,62,40,19,1059,50,60,80,140,3
38,81,150,69,43,21,1060,40,60,80,140,3
73,92,190,78,47,24,965,50,80,90,170,3
67,89,174,74,44,22,949,60,70,100,170,3
44,72,131,60,37,18,1070,40,60,70,130,3
-3,43,77,34,46,12,240,10,10,30,40,13
-4,41,74,33,45,12,243,0,20,40,60,13
-3,44,84,35,46,13,197,-10,30,30,60,13
-3,45,80,36,44,13,212,0,30,40,70,13
3,51,97,40,49,15,244,10,30,50,80,13
-4,43,82,34,46,12,240,10,10,30,40,13
-6,41,79,33,45,12,243,0,20,40,60,13
29,49,83,34,20,9,890,40,30,60,90,5
36,59,99,40,23,11,881,90,50,90,140,5
51,78,132,54,27,15,885,80,60,100,160,5
48,73,123,50,25,14,898,70,60,90,150,5
71,73,131,50,25,14,814,70,50,90,140,5
64,68,123,47,25,13,821,60,50,80,130,5
46,55,91,37,20,10,876,40,40,60,100,5
35,57,96,39,22,10,845,50,40,70,110,6
27,48,81,33,21,9,836,50,40,60,100,6
27,46,77,31,19,8,844,50,30,60,90,6
48,57,95,39,20,10,845,50,40,70,110,6
40,47,84,32,20,8,837,50,30,60,90,6
-6,63,107,44,69,40,261,10,30,60,90,8
2,88,151,63,86,57,332,20,50,80,130,8
-11,61,103,43,64,39,282,10,30,60,90,8
-10,62,113,44,69,40,325,10,30,60,90,8
-12,62,113,44,70,40,325,0,40,50,90,8
-7,69,126,49,74,44,335,0,40,60,100,8
-39,11,99,88,50,27,525,-20,70,10,80,9
-61,11,111,88,52,27,525,-20,70,10,80,9
-46,25,140,116,54,35,1142,0,90,30,120,9
-13,40,130,82,49,25,1804,0,70,40,110,9
9,47,82,35,38,11,196,10,30,40,70,11
14,53,92,39,39,12,212,20,30,50,80,11
13,52,91,39,39,12,248,20,30,50,80,11
16,49,91,36,38,11,187,10,30,40,70,11
23,59,102,44,39,14,258,30,30,60,90,11
19,53,98,39,40,12,244,30,20,40,60,11
16,51,95,38,40,12,256,10,30,40,70,11
-7,38,68,30,45,11,165,-10,20,30,50,12
-9,36,65,29,45,11,169,-10,20,30,50,12
-4,42,76,34,46,12,182,0,20,40,60,12
-12,30,54,24,42,9,212,-10,20,20,40,12
-12,36,64,29,42,11,215,-10,20,30,50,12
247,390,650,260,143,91,2548,230,210,330,540,2
402,420,745,279,149,97,2642,250,250,370,620,2
98,136,230,94,38,26,608,120,90,150,240,13
-172,-44,61,105,128,95,725,-170,100,-50,50,5
252,386,651,265,134,100,1613,200,200,300,500,9
363,398,663,271,126,102,1727,220,200,320,520,9
-131,-37,198,235,94,72,2169,-90,170,-20,150,10
-170,-75,164,239,95,74,4360,-100,130,-50,80,10
156,145,261,100,40,28,822,130,100,160,260,11
91,126,213,87,35,24,756,110,90,140,230,12
127,172,290,118,45,33,930,130,120,170,290,12
36,59,99,40,23,11,793,50,50,70,120,2
36,59,99,40,23,11,843,50,50,70,120,2
46,71,119,48,25,13,834,60,60,80,140,2
46,71,120,49,25,13,845,70,50,90,140,2
50,59,98,40,21,11,793,50,50,70,120,2
68,71,127,48,25,13,834,60,60,80,140,2
65,68,123,47,24,13,834,60,50,80,130,2
47,72,121,49,25,13,767,70,60,90,150,3
48,72,121,49,24,13,779,70,60,90,150,3
52,77,130,53,25,14,803,80,60,100,160,3
58,85,144,59,27,16,842,90,70,110,180,3
58,85,144,59,27,16,870,90,70,110,180,3
44,48,91,33,21,9,777,50,40,60,100,3
63,105,167,62,42,19,346,70,50,90,140,5
67,84,142,49,39,15,342,50,40,70,110,5
41,65,103,39,33,12,380,30,30,50,80,5
57,79,125,47,35,14,366,40,40,60,100,5
73,88,150,53,39,16,321,30,40,60,100,5
28,65,110,45,37,14,410,40,30,60,90,6
23,59,99,40,36,12,443,30,30,50,80,6
30,67,113,46,37,14,449,40,20,40,60,6
45,67,120,46,37,14,449,40,20,40,60,6
40,63,113,43,36,13,466,20,30,50,80,6
32,60,106,46,28,15,587,40,40,60,100,8
55,90,159,69,35,22,572,60,60,90,150,8
55,63,125,49,29,16,623,40,40,60,100,8
52,63,119,49,28,16,617,40,40,60,100,8
50,62,117,48,28,15,611,40,40,60,100,8
129,133,251,103,46,33,564,110,80,130,210,8
39,104,189,85,65,32,476,40,80,100,180,9
32,93,169,76,61,28,580,40,70,90,160,9
31,93,169,76,62,28,613,40,70,90,160,9
62,105,213,85,68,32,494,40,80,100,180,9
44,93,167,76,57,28,580,40,70,90,160,9
39,85,163,68,59,25,619,30,60,80,140,9
2,90,155,65,88,58,342,10,50,80,130,4
1,87,150,63,86,57,187,0,50,70,120,4
-3,75,128,53,78,48,-267,10,40,70,110,4
2,87,149,62,85,56,-613,0,50,70,120,4
1,84,144,60,83,54,-762,10,30,60,90,4
3,90,165,65,88,58,342,10,50,80,130,4
3,87,159,62,85,56,-613,0,50,70,120,4
1,86,157,61,85,55,-906,10,40,70,110,4
11,27,45,18,16,5,821,20,10,30,40,1
17,36,61,25,19,7,854,30,20,40,60,1
13,29,48,19,16,5,848,20,20,30,50,1
15,27,48,18,17,5,818,20,10,30,40,1
17,29,49,20,16,5,829,20,20,30,50,1
25,35,57,23,16,6,843,30,20,40,60,1
26,38,62,25,18,7,851,30,20,40,60,1
19,29,51,19,16,5,848,20,20,30,50,1
6,35,63,28,29,8,961,20,20,40,60,2
7,39,72,33,32,10,1003,20,30,40,70,2
4,33,65,28,30,8,964,20,20,40,60,2
12,41,74,34,30,10,1010,20,30,40,70,2
21,49,89,41,32,12,1007,20,40,50,90,2
9,28,49,21,19,6,614,20,20,30,50,3
-1,14,24,10,15,3,594,10,0,20,20,3
18,31,58,23,19,7,617,20,20,30,50,3
4,20,37,15,17,4,600,10,10,20,30,3
-4,13,25,10,16,3,596,10,0,20,20,3
11,28,47,19,17,5,774,20,20,30,50,5
12,29,49,20,17,5,784,20,20,30,50,5
18,35,58,23,17,6,800,50,20,50,70,5
27,35,62,23,17,6,803,30,20,40,60,5
31,43,43,0,12,0,602,40,0,50,50,6
32,43,43,0,11,0,473,40,0,50,50,6
47,43,46,0,11,0,774,40,0,50,50,6
258,387,678,291,129,96,1742,240,250,340,590,8
319,349,607,263,110,86,1433,220,220,310,530,8
326,336,628,253,116,83,1686,210,210,300,510,8
332,341,637,257,117,84,1662,210,200,280,480,8
102,158,267,109,56,34,585,110,90,140,230,9
115,178,301,123,63,39,611,120,100,160,260,9
136,204,345,141,68,45,764,140,120,180,300,9
150,222,376,154,72,49,833,150,130,200,330,9
123,185,312,127,62,40,830,120,120,170,290,9
171,178,321,123,63,39,611,120,100,160,260,9
148,239,478,239,91,66,1464,140,200,220,420,11
220,228,510,228,91,63,1459,140,190,210,400,11
228,261,516,260,89,72,1559,150,220,230,450,11
230,266,527,266,92,74,1797,150,220,240,460,11
175,301,546,245,126,93,1419,160,210,270,480,12
197,332,602,270,135,102,1834,170,230,290,520,12
173,300,545,245,127,93,1784,130,200,250,450,12
74,125,214,89,51,27,481,80,80,120,200,3
100,159,273,114,59,35,555,100,100,150,250,3
102,161,277,116,59,35,678,100,110,150,260,3
120,134,245,96,53,29,666,80,90,120,210,3
72,77,129,53,23,14,803,70,50,90,140,13
45,51,91,34,21,9,863,40,30,50,80,13
25,132,242,95,115,86,532,30,90,130,220,5
63,121,212,91,58,30,533,80,80,120,200,6
89,116,215,86,56,28,547,90,70,110,180,6
46,58,110,45,27,14,605,30,30,50,80,8
61,81,168,69,44,21,965,40,50,60,110,10
39,45,80,30,19,8,882,30,30,40,70,11
27,173,298,125,146,113,700,30,120,160,280,5
40,173,318,125,146,113,700,30,120,160,280,5
313,324,604,243,113,80,1260,210,230,310,540,6
245,253,498,214,88,66,923,170,180,230,410,9
40,52,98,40,25,13,536,30,30,50,80,10
43,56,106,43,27,14,531,30,40,50,90,10
199,179,322,123,45,34,959,110,90,130,220,11
218,228,510,228,92,63,1459,150,210,220,430,4
68,107,190,83,39,27,623,100,100,130,230,3
71,112,199,87,41,28,564,110,100,140,240,3
42,74,132,58,32,19,548,70,70,90,160,3
95,130,219,89,35,24,777,90,70,110,180,5
96,132,223,91,36,25,777,100,70,120,190,5
126,118,212,81,33,22,588,90,60,110,170,6
39,71,131,52,45,17,405,70,30,80,110,8
42,73,135,54,45,17,424,30,50,60,110,8
27,64,107,43,37,13,363,30,40,60,100,9
56,76,136,52,38,16,357,50,40,80,120,9
54,108,180,72,54,23,189,50,60,90,150,4
27,71,123,52,44,17,361,40,50,70,120,1
33,79,138,59,46,19,411,50,50,80,130,1
53,80,157,60,48,19,336,50,60,80,140,1
49,80,149,60,47,19,329,50,60,80,140,1
56,76,136,52,38,16,357,50,50,80,130,2
52,72,129,49,37,15,351,40,50,70,120,2
40,64,114,43,37,13,363,40,40,70,110,2
26,51,84,34,30,10,428,30,30,50,80,2
36,60,108,41,36,13,435,20,40,50,90,2
-9,56,95,39,65,36,517,0,40,50,90,3
22,71,137,58,56,22,325,40,60,90,150,6
17,34,56,22,17,6,452,30,10,30,40,8
16,33,55,22,17,6,865,30,10,30,40,9
29,49,82,33,20,9,870,30,30,40,70,9
39,45,80,30,19,8,820,40,20,40,60,9
62,119,197,78,57,25,798,60,60,100,160,11
137,167,276,111,63,36,767,90,90,150,240,11
103,161,277,116,58,35,678,100,90,150,240,12
34,56,94,38,22,10,772,60,40,70,110,2
40,64,107,43,24,12,822,60,50,80,130,2
47,51,95,34,22,9,777,50,40,60,100,2
43,49,87,33,20,9,768,50,40,60,100,2
50,59,98,40,21,11,843,50,50,70,120,2
70,71,127,48,24,13,829,80,70,90,160,2
72,77,129,53,23,14,803,80,60,100,160,3
46,51,91,34,20,9,863,50,40,60,100,3
70,113,180,67,43,20,400,80,50,100,150,5
41,79,126,47,38,14,366,40,40,60,100,5
57,78,124,47,34,14,371,40,40,60,100,5
79,94,161,57,41,17,349,60,40,80,120,5
48,89,150,61,41,19,390,50,50,70,120,6
75,89,168,61,43,19,390,50,50,70,120,6
46,67,120,46,36,14,454,40,30,60,90,6
50,71,128,49,37,15,454,30,30,60,90,6
35,63,112,49,28,16,623,40,40,60,100,8
35,63,112,49,28,16,617,40,40,60,100,8
34,62,110,48,28,15,611,40,40,60,100,8
85,130,231,101,45,33,552,80,90,120,210,8
50,63,110,48,25,15,593,40,40,60,100,8
44,60,105,46,26,15,587,40,40,60,100,8
82,90,169,69,35,22,572,60,60,90,150,8
35,98,178,80,63,30,494,50,70,100,170,9
33,96,173,77,63,29,529,40,70,90,160,9
38,102,184,82,64,31,601,40,70,100,170,9
52,98,190,80,63,30,494,50,70,100,170,9
46,96,171,77,59,29,529,40,70,90,160,9
56,102,196,82,64,31,601,40,70,100,170,9
-10,61,104,44,63,39,-508,10,30,60,90,4
589,451,553,68,54,22,-348,400,60,430,490,2
9,26,44,18,17,5,486,20,10,30,40,13
6,68,105,37,62,33,540,20,30,70,100,5
-20,52,99,47,72,42,571,-10,40,50,90,5
-18,65,125,52,77,47,458,10,40,70,110,5
8,68,104,37,58,33,540,20,30,70,100,5
-12,68,128,52,76,47,554,0,50,60,110,5
17,72,130,58,55,22,338,30,40,60,100,9
9,60,109,49,51,18,414,20,30,50,80,9
19,66,128,54,53,20,404,20,30,30,60,9
23,43,72,29,20,8,862,30,30,40,70,11
31,52,88,36,21,10,862,40,30,60,90,11
84,149,298,149,65,41,1156,100,140,150,290,7
83,149,298,149,66,41,1245,100,140,150,290,7
112,146,288,145,60,40,1304,100,130,150,280,7
236,374,623,249,138,87,2580,230,220,340,560,2
54,80,134,54,26,15,456,70,50,90,140,13
117,112,201,77,33,21,449,90,80,120,200,13
137,136,228,94,34,26,562,120,90,150,240,13
-266,-85,77,162,181,147,2321,-240,150,-80,70,5
-202,-60,61,121,142,109,3385,-190,110,-60,50,5
-367,-85,76,162,168,147,2321,-240,150,-80,70,5
-177,-32,194,214,87,66,1480,-80,160,-20,140,10
101,139,234,95,38,26,821,120,100,150,250,11
106,145,245,100,39,28,981,130,100,160,260,11
148,137,247,95,37,26,809,120,100,150,250,11
151,139,249,95,37,26,799,120,100,150,250,11
141,132,238,91,37,25,777,120,90,150,240,12
167,163,274,113,39,31,897,140,110,180,290,12
288,284,557,239,90,66,1260,210,220,290,510,7
390,443,510,67,53,22,-3534,360,60,390,450,2
599,487,546,64,49,21,-663,430,60,460,520,2
579,443,543,67,53,22,-3534,360,60,390,450,2
29,48,80,32,19,8,482,40,30,50,80,13
14,26,44,18,15,5,478,20,10,30,40,13
-3,67,111,44,70,40,543,10,40,60,100,5
39,45,80,30,19,8,820,40,30,50,80,11
46,52,94,36,21,10,862,40,30,60,90,11
94,163,325,162,69,45,1091,100,150,160,310,7
87,153,306,153,66,42,1319,80,150,140,290,7
128,150,265,99,64,32,798,100,90,140,230,2
105,120,220,86,49,26,490,70,80,110,190,3
76,103,192,77,52,25,423,60,70,100,170,6
52,63,119,49,28,16,611,30,30,50,80,8
50,65,114,50,27,16,587,30,30,50,80,8
26,74,132,59,51,22,403,30,40,60,100,9
62,84,164,70,42,21,957,50,50,70,120,10
32,53,89,36,21,10,838,40,30,60,90,11
23,42,70,28,19,7,875,40,20,50,70,11
34,42,75,28,19,7,875,40,20,50,70,11
56,99,167,68,43,21,445,80,80,120,200,2
65,84,151,58,40,18,331,70,70,100,170,2
83,99,178,68,43,21,438,110,90,140,230,2
86,104,188,72,46,23,461,80,80,120,200,2
31,173,297,124,142,112,717,100,150,220,370,3
16,130,223,93,114,84,692,60,110,160,270,3
25,132,242,95,115,86,554,70,110,170,280,3
47,184,314,133,140,120,705,100,160,230,390,3
8,105,180,75,97,68,522,20,40,80,120,13
-3,75,128,53,78,48,597,0,30,50,80,13
-3,76,131,55,79,49,627,-10,40,50,90,13
0,87,160,63,87,57,506,10,40,60,100,13
-7,66,112,47,66,42,622,0,30,40,70,13
18,66,128,54,54,20,301,20,50,60,110,5
22,72,129,58,52,22,338,20,50,70,120,5
25,74,132,59,52,22,377,20,50,70,120,5
25,74,132,59,52,22,403,20,50,70,120,5
28,77,139,63,53,23,397,20,60,70,130,5
34,82,159,67,59,25,391,30,60,80,140,5
77,103,187,86,44,26,1081,70,80,100,180,6
71,94,185,80,46,24,1055,80,60,90,150,6
76,96,188,80,45,24,1079,60,70,100,170,6
75,135,225,90,60,29,1139,80,70,120,190,8
171,186,329,123,71,40,932,120,100,170,270,8
171,188,334,125,73,41,1119,130,90,160,250,8
30,51,85,34,21,9,777,50,20,50,70,9
29,49,82,33,20,9,768,50,20,50,70,9
47,71,119,48,24,13,834,50,40,60,100,9
47,51,95,34,22,9,777,50,20,50,70,9
45,51,92,35,21,9,776,40,30,40,70,9
62,70,117,48,23,13,839,50,40,60,100,9
70,113,180,67,43,20,400,50,40,80,120,11
66,109,174,65,43,20,372,40,40,70,110,11
41,78,125,47,37,14,371,30,30,50,80,11
40,65,103,39,33,12,380,30,20,50,70,11
27,65,110,45,38,14,410,30,20,50,70,12
31,67,113,46,36,14,454,30,30,40,70,12
31,67,113,46,36,14,449,30,20,30,50,12
35,62,110,48,27,15,617,40,40,60,100,4
31,43,81,33,22,10,577,30,30,40,70,4
239,247,486,209,86,64,969,230,260,310,570,2
106,107,213,83,41,27,623,100,100,130,230,3
125,117,211,81,33,22,441,90,60,110,170,6
70,101,179,67,54,22,-1239,30,50,70,120,4
86,150,249,99,64,32,798,100,90,140,230,2
104,116,224,84,51,26,500,70,80,110,190,3
32,173,297,124,141,112,717,60,110,180,290,5
86,112,208,83,54,27,575,70,80,110,190,6
10,29,51,22,19,7,573,20,0,20,20,8
38,62,105,43,24,12,864,50,40,70,110,11
41,65,110,45,24,12,885,50,40,70,110,11
33,60,106,46,27,15,608,60,50,80,130,2
53,87,155,68,34,22,587,80,80,110,190,2
66,104,185,81,38,26,551,100,90,130,220,2
43,56,107,44,27,14,618,50,50,70,120,2
43,55,104,43,26,14,613,50,50,70,120,2
40,56,98,43,25,14,597,50,50,70,120,2
29,48,80,32,19,8,817,50,40,60,100,3
27,47,79,32,20,8,813,40,40,50,90,3
25,45,75,30,20,8,820,50,30,60,90,3
22,42,71,29,20,8,835,40,30,50,80,3
19,36,60,24,17,6,856,30,30,40,70,3
16,34,57,23,18,6,868,40,20,50,70,3
16,33,55,22,17,6,865,30,20,40,60,3
40,47,84,32,20,8,813,40,40,50,90,3
31,39,70,27,18,7,859,60,30,60,90,3
28,48,80,32,20,8,456,40,20,40,60,5
13,29,49,20,16,5,464,30,10,30,40,5
15,32,53,21,17,5,480,30,0,30,30,5
24,32,56,21,16,5,454,30,10,30,40,5
67,126,210,84,59,27,651,70,70,110,180,6
63,120,200,80,57,26,640,70,60,110,170,6
79,141,235,94,62,31,697,80,80,120,200,6
103,172,286,114,69,37,810,100,90,150,240,6
65,123,205,82,58,27,788,60,50,80,130,6
72,133,221,88,61,29,817,60,60,110,170,6
104,126,235,84,62,27,651,70,70,110,180,6
93,120,213,80,57,26,640,70,60,110,170,6
110,134,237,88,60,29,653,80,70,120,190,6
142,172,283,114,64,37,822,100,90,150,240,6
129,150,265,99,63,32,798,80,80,130,210,6
96,123,218,82,58,27,788,60,50,80,130,6
19,74,133,59,55,22,403,30,50,80,130,8
16,70,126,56,54,21,385,50,40,70,110,8
22,80,145,65,58,24,403,20,60,70,130,8
23,72,129,58,51,22,338,20,50,70,120,8
33,80,155,65,58,24,403,20,60,70,130,8
15,128,220,92,113,83,541,40,80,130,210,9
17,132,227,95,115,86,532,30,90,130,220,9
16,132,227,95,116,86,554,30,90,130,220,9
32,173,297,124,141,112,717,60,110,180,290,9
17,134,230,96,117,87,683,40,80,120,200,9
16,111,213,79,106,72,551,30,70,110,180,9
22,128,234,92,113,83,541,40,80,130,210,9
44,173,294,124,131,112,717,60,110,180,290,9
47,184,314,133,140,120,705,60,120,190,310,9
24,130,238,93,114,84,692,40,80,130,210,9
22,130,239,94,115,85,694,20,80,120,200,9
66,116,200,84,50,26,500,70,70,100,170,4
70,120,206,86,50,26,300,70,70,100,170,4
74,125,214,89,51,27,94,80,70,110,180,4
76,127,218,91,51,28,-1785,70,50,80,130,4
103,116,224,84,52,26,500,70,70,100,170,4
110,125,228,89,51,27,94,80,70,110,180,4
145,164,279,118,55,36,-660,100,100,140,240,4
177,195,333,141,62,43,-942,110,120,160,280,4
113,127,232,91,51,28,-1785,70,50,80,130,4
132,143,261,102,54,31,-2003,60,80,100,180,4
64,123,205,82,59,27,788,90,60,110,170,2
108,133,236,88,60,29,817,80,70,120,190,2
58,85,144,59,27,16,842,70,60,90,150,13
51,103,180,77,52,25,423,60,70,100,170,6
58,112,195,83,54,27,575,70,80,110,190,6
13,67,121,54,54,20,391,10,40,40,80,9
53,99,182,83,46,25,1063,50,60,80,140,10
74,96,188,80,46,24,1079,30,60,60,120,10
-180,-27,135,154,94,50,1288,-120,190,-40,150,3
62,225,384,162,167,147,943,60,150,220,370,5
106,145,245,100,39,28,822,110,80,130,210,8
150,139,249,95,38,26,799,100,80,120,200,8
67,107,190,83,40,27,574,60,70,90,160,10
101,107,202,83,39,27,613,60,70,90,160,10
79,79,142,54,26,15,601,50,30,60,90,12
159,245,452,207,86,64,965,220,260,300,560,2
279,284,559,241,96,74,1321,240,280,340,620,2
127,172,290,118,45,33,930,100,90,130,220,5
157,144,259,99,38,27,766,100,80,120,200,5
135,126,227,87,35,24,756,90,70,110,180,5
84,80,150,54,27,15,456,60,40,70,110,6
137,136,228,94,34,26,562,90,80,110,190,6
20,55,93,38,35,12,414,30,30,60,90,9
28,64,107,43,36,13,419,50,30,60,90,9
61,96,159,64,48,21,-161,50,50,80,130,4
367,422,494,72,55,23,558,360,60,400,460,2
465,516,576,60,51,19,-2572,460,50,490,540,2
572,422,553,72,58,23,558,360,60,400,460,2
12,29,49,20,17,5,464,20,20,30,50,13
10,26,44,18,16,5,478,20,10,30,40,13
15,32,53,21,17,5,480,30,20,30,50,13
-16,61,114,53,77,48,491,0,50,60,110,5
-22,61,113,53,72,48,491,0,50,60,110,5
10,72,110,39,60,36,560,20,30,70,100,5
17,65,117,53,49,20,361,20,40,50,90,9
16,34,57,23,18,6,868,30,20,40,60,11
42,47,84,32,19,8,813,40,30,50,80,11
22,34,56,23,17,6,868,30,20,40,60,11
82,146,291,145,64,40,1292,100,130,150,280,7
115,149,295,149,61,41,1245,100,140,150,290,7
23,82,149,67,59,25,391,30,70,80,150,1
23,72,129,58,51,22,338,20,60,70,130,1
29,77,139,63,52,23,397,30,60,80,140,1
22,70,134,56,55,21,385,50,40,80,120,1
16,130,223,93,114,84,692,40,90,140,230,2
27,134,245,96,116,87,683,60,90,140,230,2
51,103,180,77,52,25,432,60,80,100,180,3
50,103,180,77,53,25,423,60,80,100,180,3
55,108,188,80,53,26,415,70,80,110,190,3
58,112,195,83,54,27,433,80,80,120,200,3
73,132,231,99,59,32,565,90,100,140,240,3
79,103,201,77,55,25,432,60,80,100,180,3
86,114,212,85,56,28,555,70,90,110,200,3
85,112,208,83,55,27,575,70,80,110,190,3
38,81,150,69,43,21,965,50,80,90,170,5
42,84,154,70,42,21,957,60,80,100,180,5
53,99,182,83,46,25,1063,80,90,120,210,5
61,84,165,71,43,22,950,60,80,100,180,5
47,62,109,48,26,15,593,50,50,70,120,6
57,99,159,60,42,18,329,80,40,80,120,8
68,84,142,49,38,15,342,50,40,70,110,8
55,78,124,47,35,14,371,50,40,70,110,8
57,79,125,47,35,14,366,50,40,70,110,8
74,75,134,51,25,14,857,60,40,70,110,9
38,77,129,52,39,16,376,40,40,70,110,11
3,90,155,65,87,58,513,10,50,80,130,12
1,87,150,63,86,57,521,10,50,80,130,12
-3,75,127,53,72,48,597,10,40,70,110,12
245,387,645,258,142,90,2067,360,320,480,800,2
-142,-31,169,200,111,66,2393,-140,250,-40,210,3
54,108,180,72,54,23,541,50,40,80,120,13
48,102,170,68,54,22,559,40,40,70,110,13
30,79,131,52,49,17,668,20,30,50,80,13
39,173,318,125,147,113,729,30,120,160,280,5
326,335,626,252,115,83,1316,220,240,320,560,6
334,341,637,257,116,84,1662,240,230,320,550,6
157,145,261,100,39,28,822,110,80,130,210,8
188,284,525,241,96,74,1321,170,220,260,480,9
240,247,486,209,85,64,969,170,170,230,400,9
265,288,527,244,89,75,1213,190,200,260,460,9
91,126,213,87,35,24,756,80,50,90,140,11
98,136,230,94,38,26,562,80,60,90,150,12
165,261,521,260,96,72,1559,180,240,260,500,4
220,239,509,239,91,66,1464,150,220,230,450,4
27,88,160,72,61,27,606,40,70,90,160,2
33,60,109,50,33,15,1064,30,50,60,110,3
56,81,160,69,43,21,1060,40,60,80,140,3
-4,42,76,34,46,12,197,0,20,40,60,13
1,48,86,38,47,14,248,0,30,40,70,13
0,46,81,36,43,13,252,0,30,40,70,13
28,48,80,32,20,8,841,50,30,60,90,6
27,47,79,32,20,8,837,50,30,60,90,6
42,47,84,32,19,8,833,80,30,80,110,6
-8,61,104,43,69,39,282,10,30,60,90,8
-5,69,118,49,74,44,335,0,40,60,100,8
-9,63,114,44,69,40,251,10,30,60,90,8
-9,63,114,44,69,40,261,10,30,60,90,8
-32,18,102,84,50,26,625,-20,70,10,80,9
-12,49,169,120,61,37,1334,0,100,40,140,9
-39,23,116,86,49,26,1698,10,60,20,80,9
24,68,171,92,52,28,1898,20,80,60,140,9
11,49,85,36,38,11,187,10,30,40,70,11
9,47,82,35,38,11,248,10,20,40,60,11
13,47,87,35,38,11,191,10,30,40,70,11
16,51,94,37,40,12,195,10,30,40,70,11
19,53,91,39,36,12,212,20,30,50,80,11
-3,42,75,33,45,12,162,0,20,40,60,12
-11,31,56,25,42,9,209,0,10,20,30,12
-13,36,69,29,45,11,169,-10,20,30,50,12
-6,42,75,34,43,12,182,0,20,40,60,12
26,62,107,46,40,15,415,40,40,70,110,1
29,64,107,43,35,13,424,40,40,70,110,2
-6,65,112,47,71,42,521,10,40,70,110,3
83,149,298,149,66,41,1245,120,170,180,350,5
13,67,121,54,54,20,337,30,60,80,140,6
12,64,115,51,52,19,396,30,50,80,130,6
16,69,124,55,53,20,410,40,70,80,150,6
19,67,129,54,54,20,337,30,60,80,140,6
9,57,109,45,51,17,409,30,50,70,120,6
18,66,128,54,54,20,404,70,70,100,170,6
9,57,110,46,51,17,422,40,50,80,130,6
12,29,49,20,17,5,464,30,10,30,40,8
25,34,60,22,17,6,452,30,10,30,40,8
23,43,72,29,20,8,862,40,20,40,60,9
45,52,94,36,22,10,862,40,30,50,80,9
96,123,218,82,58,27,788,60,50,90,140,11
89,143,245,102,54,31,666,70,80,120,200,12
110,125,228,89,51,27,481,70,70,110,180,12
177,195,333,141,62,43,692,110,120,170,290,12
142,161,275,116,54,35,678,100,90,150,240,12
113,127,232,91,51,28,656,80,50,100,150,12
66,114,193,79,48,25,425,110,90,150,240,2
75,125,211,86,50,27,463,120,100,160,260,2
50,93,156,63,43,20,446,70,70,110,180,2
105,125,209,86,46,27,454,120,100,160,260,2
83,99,178,68,43,21,445,80,80,120,200,2
17,134,230,96,117,87,683,100,140,190,330,3
2,90,154,64,88,58,551,10,40,60,100,13
2,87,149,62,85,56,612,10,40,60,100,13
12,105,201,75,102,68,522,20,40,80,120,13
4,90,165,65,87,58,513,10,40,60,100,13
18,74,133,59,56,22,377,20,50,70,120,5
20,77,140,63,57,23,397,20,60,70,130,5
13,67,121,54,54,20,391,20,50,60,110,5
24,70,134,56,54,21,385,50,40,70,110,5
40,84,155,71,44,22,950,50,60,80,140,6
61,81,168,69,44,21,965,60,60,80,140,6
61,84,164,70,43,21,957,60,60,80,140,6
68,96,175,81,44,25,1046,60,70,90,160,6
98,123,224,103,48,31,1073,90,90,120,210,6
67,89,175,75,44,23,1063,40,70,80,150,6
75,135,225,90,60,29,1148,80,70,120,190,8
104,135,223,90,56,29,1148,80,70,120,190,8
47,71,119,48,24,13,829,60,30,60,90,9
46,71,120,49,25,13,845,50,40,70,110,9
51,59,98,40,20,11,843,50,30,50,80,9
70,71,127,48,24,13,834,50,40,60,100,9
68,71,128,49,25,13,845,50,40,70,110,9
54,94,151,57,40,17,349,40,30,70,100,11
49,88,141,53,39,16,321,50,30,70,100,11
92,105,178,62,43,19,346,40,40,70,110,11
61,82,129,48,35,14,351,30,30,50,80,11
58,79,125,47,34,14,366,30,30,50,80,11
85,99,169,60,42,18,329,40,20,50,70,11
61,81,146,56,40,17,382,40,30,60,90,12
37,65,109,45,35,14,410,30,20,50,70,12
35,62,110,48,27,15,623,40,40,60,100,4
52,63,119,49,28,16,611,40,40,60,100,4
47,58,110,45,26,14,605,30,40,50,90,4
23,39,68,30,20,9,581,30,20,40,60,4
16,30,55,22,19,7,570,20,20,30,50,4
183,277,512,235,94,72,1060,270,290,350,640,2
206,307,567,260,101,80,1319,290,320,380,700,2
243,252,496,213,88,66,942,240,260,320,580,2
101,107,202,83,39,27,613,100,100,130,230,3
94,107,188,83,36,27,574,100,100,130,230,3
88,124,210,86,36,24,499,90,70,110,180,6
77,79,142,54,27,15,601,40,40,60,100,6
19,62,108,46,43,15,415,30,40,60,100,8
42,64,114,43,36,13,419,50,30,60,90,9
36,60,108,41,36,13,435,30,30,60,90,9
30,79,131,52,49,17,-587,40,40,70,110,4
275,281,554,239,96,74,1246,340,350,420,770,2
258,265,522,225,91,69,1272,230,260,320,580,2
68,107,190,83,39,27,613,100,100,130,230,3
166,163,274,113,40,31,897,120,90,140,230,5
116,111,199,76,33,21,580,80,40,80,120,6
38,76,128,52,38,16,357,50,40,80,120,9
46,90,165,75,44,23,956,70,90,110,200,1
45,89,163,74,44,22,949,70,90,110,200,1
47,91,167,76,44,23,965,70,90,110,200,1
38,80,148,68,42,21,998,60,80,100,180,1
36,77,142,65,41,20,1042,60,80,90,170,1
32,72,132,60,40,18,1070,60,70,90,160,1
36,77,142,65,41,20,1053,90,90,110,200,1
